date,lastUpdateTime,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,name
2020-03-08,,0,,0,0,,,0.0,4,0,0,0,0,0,阿富汗
2020-03-10,,3,0.0,0,0,0.0,,0.0,7,0,0,0,0,0,阿富汗
2020-03-13,,0,,0,0,,,0.0,7,0,0,0,0,0,阿富汗
2020-03-14,,3,0.0,0,0,0.0,,0.0,10,0,0,0,0,0,阿富汗
2020-03-15,,6,0.0,0,0,0.0,,0.0,16,0,0,0,0,0,阿富汗
2020-03-16,,6,0.0,0,0,0.0,,0.0,22,0,0,0,0,0,阿富汗
2020-03-20,,2,0.0,0,0,0.0,,0.0,24,0,0,0,0,0,阿富汗
2020-03-22,,16,0.0,0,1,0.0,,0.0,40,0,0,1,0,0,阿富汗
2020-03-23,,2,0.0,0,0,0.0,,0.0,42,0,0,1,0,0,阿富汗
2020-03-24,,38,0.0,0,0,0.0,,0.0,80,0,0,1,0,0,阿富汗
2020-03-25,,4,0.0,0,1,0.0,,0.0,84,0,0,2,0,0,阿富汗
2020-03-26,,10,0.0,2,0,0.0,,0.0,94,0,2,2,0,0,阿富汗
2020-03-27,,16,0.0,0,0,0.0,,0.0,110,0,2,2,0,0,阿富汗
2020-03-28,,7,0.0,0,0,0.0,,0.0,117,0,2,2,0,0,阿富汗
2020-03-29,,28,0.0,0,0,0.0,,0.0,145,0,2,2,0,0,阿富汗
2020-03-30,,29,0.0,0,2,0.0,,0.0,174,0,2,4,0,0,阿富汗
2020-03-31,,22,0.0,0,0,0.0,,0.0,196,0,2,4,0,0,阿富汗
2020-04-01,,43,0.0,0,0,0.0,,0.0,239,0,2,4,0,0,阿富汗
2020-04-03,,42,0.0,0,0,0.0,,0.0,281,0,2,4,0,0,阿富汗
2020-04-04,,18,0.0,8,3,0.0,,0.0,299,0,10,7,0,0,阿富汗
2020-04-06,,68,0.0,0,0,0.0,,0.0,367,0,10,7,0,0,阿富汗
2020-04-07,,56,0.0,0,0,0.0,,0.0,423,0,10,7,0,0,阿富汗
2020-04-08,,21,0.0,8,7,0.0,,0.0,444,0,18,14,0,0,阿富汗
2020-04-09,,40,0.0,13,1,0.0,,0.0,484,0,31,15,0,0,阿富汗
2020-04-10,,37,0.0,1,0,0.0,,0.0,521,0,32,15,0,0,阿富汗
2020-04-11,,34,0.0,0,3,0.0,,0.0,555,0,32,18,0,0,阿富汗
2020-04-13,,110,0.0,6,3,0.0,,0.0,665,0,38,21,0,0,阿富汗
2020-04-14,,49,0.0,2,2,0.0,,0.0,714,0,40,23,0,0,阿富汗
2020-04-15,,70,0.0,3,2,0.0,,0.0,784,0,43,25,0,0,阿富汗
2020-04-18,,149,0.0,69,5,0.0,,0.0,933,0,112,30,0,0,阿富汗
2020-04-19,,60,0.0,19,2,0.0,,0.0,993,0,131,32,0,0,阿富汗
2020-04-20,,33,0.0,0,4,0.0,,0.0,1026,0,131,36,0,0,阿富汗
2020-04-21,,66,0.0,19,0,0.0,,0.0,1092,0,150,36,0,0,阿富汗
2020-04-22,,51,0.0,0,0,0.0,,0.0,1143,0,150,36,0,0,阿富汗
2020-04-23,,83,0.0,16,4,0.0,,0.0,1226,0,166,40,0,0,阿富汗
2020-04-24,,104,0.0,22,3,0.0,,0.0,1330,0,188,43,0,0,阿富汗
2020-04-25,,133,0.0,0,1,0.0,,0.0,1463,0,188,44,0,0,阿富汗
2020-04-26,,68,0.0,18,3,0.0,,0.0,1531,0,206,47,0,0,阿富汗
2020-04-28,,297,0.0,22,11,0.0,,0.0,1828,0,228,58,0,0,阿富汗
2020-04-29,,110,0.0,3,0,0.0,,0.0,1938,0,231,58,0,0,阿富汗
2020-04-30,,233,0.0,21,2,0.0,,0.0,2171,0,252,60,0,0,阿富汗
2020-05-01,,164,0.0,58,8,0.0,,0.0,2335,0,310,68,0,0,阿富汗
2020-05-02,,134,0.0,21,4,0.0,,0.0,2469,0,331,72,0,0,阿富汗
2020-05-03,,235,0.0,14,13,0.0,,0.0,2704,0,345,85,0,0,阿富汗
2020-05-04,,190,0.0,52,5,0.0,,0.0,2894,0,397,90,0,0,阿富汗
2020-05-05,,330,0.0,24,5,0.0,,0.0,3224,0,421,95,0,0,阿富汗
2020-05-06,,168,0.0,37,9,0.0,,0.0,3392,0,458,104,0,0,阿富汗
2020-03-03,,1,0.0,0,0,,,,1,0,0,0,0,0,沙特阿拉伯
2020-03-04,,1,0.0,0,0,0.0,,0.0,2,0,0,0,0,0,沙特阿拉伯
2020-03-05,,3,0.0,0,0,0.0,,0.0,5,0,0,0,0,0,沙特阿拉伯
2020-03-07,,2,0.0,0,0,0.0,,0.0,7,0,0,0,0,0,沙特阿拉伯
2020-03-08,,8,0.0,0,0,0.0,,0.0,15,0,0,0,0,0,沙特阿拉伯
2020-03-09,,5,0.0,0,0,0.0,,0.0,20,0,0,0,0,0,沙特阿拉伯
2020-03-12,,25,0.0,0,0,0.0,,0.0,45,0,0,0,0,0,沙特阿拉伯
2020-03-13,,41,0.0,1,0,0.0,,0.0,86,0,1,0,0,0,沙特阿拉伯
2020-03-14,,17,0.0,1,0,0.0,,0.0,103,0,2,0,0,0,沙特阿拉伯
2020-03-15,,15,0.0,1,0,0.0,,0.0,118,0,3,0,0,0,沙特阿拉伯
2020-03-16,,15,0.0,3,0,0.0,,0.0,133,0,6,0,0,0,沙特阿拉伯
2020-03-19,,141,0.0,0,0,0.0,,0.0,274,0,6,0,0,0,沙特阿拉伯
2020-03-20,,70,0.0,0,0,0.0,,0.0,344,0,6,0,0,0,沙特阿拉伯
2020-03-21,,48,0.0,10,0,0.0,,0.0,392,0,16,0,0,0,沙特阿拉伯
2020-03-22,,119,0.0,1,0,0.0,,0.0,511,0,17,0,0,0,沙特阿拉伯
2020-03-23,,51,0.0,2,0,0.0,,0.0,562,0,19,0,0,0,沙特阿拉伯
2020-03-24,,205,0.0,9,1,0.0,,0.0,767,0,28,1,0,0,沙特阿拉伯
2020-03-25,,133,0.0,1,0,0.0,,0.0,900,0,29,1,0,0,沙特阿拉伯
2020-03-26,,112,0.0,4,2,0.0,,0.0,1012,0,33,3,0,0,沙特阿拉伯
2020-03-27,,92,0.0,0,0,0.0,,0.0,1104,0,33,3,0,0,沙特阿拉伯
2020-03-28,,99,0.0,4,1,0.0,,0.0,1203,0,37,4,0,0,沙特阿拉伯
2020-03-29,,96,0.0,0,0,0.0,,0.0,1299,0,37,4,0,0,沙特阿拉伯
2020-03-30,,154,0.0,78,4,0.0,,0.0,1453,0,115,8,0,0,沙特阿拉伯
2020-03-31,,110,0.0,50,2,0.0,,0.0,1563,0,165,10,0,0,沙特阿拉伯
2020-04-01,,157,0.0,99,6,0.0,,0.0,1720,0,264,16,0,0,沙特阿拉伯
2020-04-02,,165,0.0,64,5,0.0,,0.0,1885,0,328,21,0,0,沙特阿拉伯
2020-04-03,,154,0.0,23,4,0.0,,0.0,2039,0,351,25,0,0,沙特阿拉伯
2020-04-04,,200,0.0,0,0,0.0,,0.0,2239,0,351,25,0,0,沙特阿拉伯
2020-04-05,,163,0.0,137,9,0.0,,0.0,2402,0,488,34,0,0,沙特阿拉伯
2020-04-06,,203,0.0,63,4,0.0,,0.0,2605,0,551,38,0,0,沙特阿拉伯
2020-04-07,,190,0.0,64,3,0.0,,0.0,2795,0,615,41,0,0,沙特阿拉伯
2020-04-08,,137,0.0,16,0,0.0,,0.0,2932,0,631,41,0,0,沙特阿拉伯
2020-04-09,,355,0.0,35,3,0.0,,0.0,3287,0,666,44,0,0,沙特阿拉伯
2020-04-10,,364,0.0,19,3,0.0,,0.0,3651,0,685,47,0,0,沙特阿拉伯
2020-04-11,,382,0.0,35,5,0.0,,0.0,4033,0,720,52,0,0,沙特阿拉伯
2020-04-12,,429,0.0,0,7,0.0,,0.0,4462,0,720,59,0,0,沙特阿拉伯
2020-04-13,,472,0.0,85,6,0.0,,0.0,4934,0,805,65,0,0,沙特阿拉伯
2020-04-14,,435,0.0,84,8,0.0,,0.0,5369,0,889,73,0,0,沙特阿拉伯
2020-04-15,,493,0.0,42,6,0.0,,0.0,5862,0,931,79,0,0,沙特阿拉伯
2020-04-16,,518,0.0,59,4,0.0,,0.0,6380,0,990,83,0,0,沙特阿拉伯
2020-04-17,,762,0.0,59,4,0.0,,0.0,7142,0,1049,87,0,0,沙特阿拉伯
2020-04-18,,1132,0.0,280,5,0.0,,0.0,8274,0,1329,92,0,0,沙特阿拉伯
2020-04-19,,1088,0.0,69,5,0.0,,0.0,9362,0,1398,97,0,0,沙特阿拉伯
2020-04-20,,1122,0.0,92,6,0.0,,0.0,10484,0,1490,103,0,0,沙特阿拉伯
2020-04-21,,1147,0.0,150,6,0.0,,0.0,11631,0,1640,109,0,0,沙特阿拉伯
2020-04-22,,1141,0.0,172,0,0.0,,0.0,12772,0,1812,109,0,0,沙特阿拉伯
2020-04-23,,1158,0.0,113,12,0.0,,0.0,13930,0,1925,121,0,0,沙特阿拉伯
2020-04-24,,1172,0.0,124,6,0.0,,0.0,15102,0,2049,127,0,0,沙特阿拉伯
2020-04-25,,1197,0.0,166,9,0.0,,0.0,16299,0,2215,136,0,0,沙特阿拉伯
2020-04-26,,1223,0.0,142,3,0.0,,0.0,17522,0,2357,139,0,0,沙特阿拉伯
2020-04-27,,1289,0.0,174,5,0.0,,0.0,18811,0,2531,144,0,0,沙特阿拉伯
2020-04-28,,1266,0.0,243,8,0.0,,0.0,20077,0,2774,152,0,0,沙特阿拉伯
2020-04-29,,1325,0.0,179,5,0.0,,0.0,21402,0,2953,157,0,0,沙特阿拉伯
2020-04-30,,1351,0.0,210,5,0.0,,0.0,22753,0,3163,162,0,0,沙特阿拉伯
2020-05-01,,1344,0.0,392,7,0.0,,0.0,24097,0,3555,169,0,0,沙特阿拉伯
2020-05-02,,1362,0.0,210,7,0.0,,0.0,25459,0,3765,176,0,0,沙特阿拉伯
2020-05-03,,1552,0.0,369,8,0.0,,0.0,27011,0,4134,184,0,0,沙特阿拉伯
2020-05-04,,1645,0.0,342,7,0.0,,0.0,28656,0,4476,191,0,0,沙特阿拉伯
2020-05-05,,1595,0.0,955,9,0.0,,0.0,30251,0,5431,200,0,0,沙特阿拉伯
2020-02-28,,1,0.0,0,0,,,,1,0,0,0,0,0,新西兰
2020-03-04,,2,0.0,0,0,0.0,,0.0,3,0,0,0,0,0,新西兰
2020-03-05,,1,0.0,0,0,0.0,,0.0,4,0,0,0,0,0,新西兰
2020-03-07,,1,0.0,0,0,0.0,,0.0,5,0,0,0,0,0,新西兰
2020-03-14,,2,0.0,0,0,0.0,,0.0,7,0,0,0,0,0,新西兰
2020-03-15,,1,,0,0,,,0.0,8,0,0,0,0,0,新西兰
2020-03-16,,0,,0,0,,,0.0,8,0,0,0,0,0,新西兰
2020-03-17,,12,0.0,0,0,0.0,,0.0,20,0,0,0,0,0,新西兰
2020-03-18,,8,0.0,0,0,0.0,,0.0,28,0,0,0,0,0,新西兰
2020-03-19,,11,0.0,0,0,0.0,,0.0,39,0,0,0,0,0,新西兰
2020-03-20,,14,0.0,0,0,0.0,,0.0,53,0,0,0,0,0,新西兰
2020-03-21,,14,0.0,0,0,0.0,,0.0,67,0,0,0,0,0,新西兰
2020-03-22,,35,0.0,0,0,0.0,,0.0,102,0,0,0,0,0,新西兰
2020-03-23,,40,0.0,12,0,0.0,,0.0,142,0,12,0,0,0,新西兰
2020-03-24,,0,,0,0,,,0.0,142,0,12,0,0,0,新西兰
2020-03-25,,63,0.0,0,0,0.0,,0.0,205,0,12,0,0,0,新西兰
2020-03-26,,78,0.0,15,0,0.0,,0.0,283,0,27,0,0,0,新西兰
2020-03-27,,85,0.0,10,0,0.0,,0.0,368,0,37,0,0,0,新西兰
2020-03-28,,83,0.0,13,0,0.0,,0.0,451,0,50,0,0,0,新西兰
2020-03-29,,62,0.0,6,1,0.0,,0.0,513,0,56,1,0,0,新西兰
2020-03-30,,76,0.0,0,0,0.0,,0.0,589,0,56,1,0,0,新西兰
2020-03-31,,11,0.0,18,0,0.0,,0.0,600,0,74,1,0,0,新西兰
2020-04-01,,47,0.0,0,0,0.0,,0.0,647,0,74,1,0,0,新西兰
2020-04-02,,76,0.0,0,0,0.0,,0.0,723,0,74,1,0,0,新西兰
2020-04-03,,49,0.0,29,0,0.0,,0.0,772,0,103,1,0,0,新西兰
2020-04-04,,178,0.0,24,0,0.0,,0.0,950,0,127,1,0,0,新西兰
2020-04-05,,89,0.0,53,0,0.0,,0.0,1039,0,180,1,0,0,新西兰
2020-04-06,,67,0.0,0,0,0.0,,0.0,1106,0,180,1,0,0,新西兰
2020-04-07,,54,0.0,61,0,0.0,,0.0,1160,0,241,1,0,0,新西兰
2020-04-08,,50,0.0,41,0,0.0,,0.0,1210,0,282,1,0,0,新西兰
2020-04-09,,29,0.0,91,1,0.0,,0.0,1239,0,373,2,0,0,新西兰
2020-04-10,,44,0.0,0,2,0.0,,0.0,1283,0,373,4,0,0,新西兰
2020-04-11,,29,0.0,49,0,0.0,,0.0,1312,0,422,4,0,0,新西兰
2020-04-12,,0,0.0,124,1,0.0,,0.0,1312,0,546,5,0,0,新西兰
2020-04-13,,18,,0,0,,,0.0,1330,0,546,5,0,0,新西兰
2020-04-14,,19,0.0,82,4,0.0,,0.0,1349,0,628,9,0,0,新西兰
2020-04-15,,17,0.0,100,0,0.0,,0.0,1366,0,728,9,0,0,新西兰
2020-04-16,,20,0.0,42,0,0.0,,0.0,1386,0,770,9,0,0,新西兰
2020-04-17,,0,,0,0,,,0.0,1386,0,770,9,0,0,新西兰
2020-04-18,,45,0.0,204,3,0.0,,0.0,1431,0,974,12,0,0,新西兰
2020-04-19,,0,0.0,0,0,0.0,,0.0,1431,0,974,12,0,0,新西兰
2020-04-20,,14,0.0,32,1,0.0,,0.0,1445,0,1006,13,0,0,新西兰
2020-04-21,,0,,0,0,,,0.0,1445,0,1006,13,0,0,新西兰
2020-04-23,,6,0.0,59,3,0.0,,0.0,1451,0,1065,16,0,0,新西兰
2020-04-24,,5,0.0,30,1,0.0,,0.0,1456,0,1095,17,0,0,新西兰
2020-04-25,,5,0.0,23,1,0.0,,0.0,1461,0,1118,18,0,0,新西兰
2020-04-26,,0,,0,0,,,0.0,1461,0,1118,18,0,0,新西兰
2020-04-27,,11,0.0,96,1,0.0,,0.0,1472,0,1214,19,0,0,新西兰
2020-04-28,,0,,0,0,,,0.0,1472,0,1214,19,0,0,新西兰
2020-04-29,,2,0.0,15,0,0.0,,0.0,1474,0,1229,19,0,0,新西兰
2020-04-30,,0,0.0,0,0,0.0,,0.0,1474,0,1229,19,0,0,新西兰
2020-05-01,,0,,0,0,,,0.0,1474,0,1229,19,0,0,新西兰
2020-05-02,,11,0.0,34,1,0.0,,0.0,1485,0,1263,20,0,0,新西兰
2020-05-03,,2,0.0,3,0,0.0,,0.0,1487,0,1266,20,0,0,新西兰
2020-05-04,,0,0.0,10,0,0.0,,0.0,1487,0,1276,20,0,0,新西兰
2020-05-05,,0,0.0,0,1,0.0,,0.0,1487,0,1276,21,0,0,新西兰
2020-03-26,,18,0.0,0,0,0.0,,,18,0,0,0,0,0,泽西岛
2020-04-21,,1,0.0,2,0,0.0,,0.0,19,0,2,0,0,0,泽西岛
2020-04-29,,262,0.0,0,19,0.0,,0.0,281,0,2,19,0,0,泽西岛
2020-03-22,,1,0.0,0,0,0.0,,,1,0,0,0,0,0,叙利亚
2020-03-25,,4,0.0,0,0,0.0,,0.0,5,0,0,0,0,0,叙利亚
2020-03-29,,4,0.0,0,1,0.0,,0.0,9,0,0,1,0,0,叙利亚
2020-03-30,,1,,0,0,,,0.0,10,0,0,1,0,0,叙利亚
2020-04-02,,6,0.0,0,1,0.0,,0.0,16,0,0,2,0,0,叙利亚
2020-04-07,,3,0.0,2,0,0.0,,0.0,19,0,2,2,0,0,叙利亚
2020-04-11,,6,0.0,2,0,0.0,,0.0,25,0,4,2,0,0,叙利亚
2020-04-14,,4,0.0,1,0,0.0,,0.0,29,0,5,2,0,0,叙利亚
2020-04-15,,4,0.0,0,0,0.0,,0.0,33,0,5,2,0,0,叙利亚
2020-04-17,,5,0.0,0,0,0.0,,0.0,38,0,5,2,0,0,叙利亚
2020-04-21,,4,0.0,0,1,0.0,,0.0,42,0,5,3,0,0,叙利亚
2020-04-26,,1,0.0,9,0,0.0,,0.0,43,0,14,3,0,0,叙利亚
2020-04-28,,0,0.0,5,0,0.0,,0.0,43,0,19,3,0,0,叙利亚
2020-04-29,,0,0.0,2,0,0.0,,0.0,43,0,21,3,0,0,叙利亚
2020-05-01,,1,0.0,6,0,0.0,,0.0,44,0,27,3,0,0,叙利亚
2020-03-09,,1,0.0,0,0,0.0,,,1,0,0,0,0,0,巴拿马
2020-03-10,,7,0.0,0,1,0.0,,0.0,8,0,0,1,0,0,巴拿马
2020-03-11,,3,0.0,0,0,0.0,,0.0,11,0,0,1,0,0,巴拿马
2020-03-13,,25,0.0,0,0,0.0,,0.0,36,0,0,1,0,0,巴拿马
2020-03-14,,7,0.0,0,0,0.0,,0.0,43,0,0,1,0,0,巴拿马
2020-03-15,,12,0.0,0,0,0.0,,0.0,55,0,0,1,0,0,巴拿马
2020-03-16,,14,0.0,0,0,0.0,,0.0,69,0,0,1,0,0,巴拿马
2020-03-17,,17,0.0,0,0,0.0,,0.0,86,0,0,1,0,0,巴拿马
2020-03-18,,23,0.0,0,0,0.0,,0.0,109,0,0,1,0,0,巴拿马
2020-03-19,,28,0.0,0,0,0.0,,0.0,137,0,0,1,0,0,巴拿马
2020-03-20,,63,0.0,0,0,0.0,,0.0,200,0,0,1,0,0,巴拿马
2020-03-21,,45,0.0,0,2,0.0,,0.0,245,0,0,3,0,0,巴拿马
2020-03-22,,68,0.0,0,0,0.0,,0.0,313,0,0,3,0,0,巴拿马
2020-03-23,,32,0.0,0,3,0.0,,0.0,345,0,0,6,0,0,巴拿马
2020-03-24,,98,0.0,0,2,0.0,,0.0,443,0,0,8,0,0,巴拿马
2020-03-25,,115,0.0,2,0,0.0,,0.0,558,0,2,8,0,0,巴拿马
2020-03-26,,116,0.0,0,1,0.0,,0.0,674,0,2,9,0,0,巴拿马
2020-03-27,,112,0.0,0,5,0.0,,0.0,786,0,2,14,0,0,巴拿马
2020-03-28,,115,0.0,0,3,0.0,,0.0,901,0,2,17,0,0,巴拿马
2020-03-30,,88,0.0,2,7,0.0,,0.0,989,0,4,24,0,0,巴拿马
2020-03-31,,86,0.0,5,3,0.0,,0.0,1075,0,9,27,0,0,巴拿马
2020-04-01,,106,0.0,0,3,0.0,,0.0,1181,0,9,30,0,0,巴拿马
2020-04-03,,492,0.0,0,0,0.0,,0.0,1673,0,9,30,0,0,巴拿马
2020-04-04,,128,0.0,4,16,0.0,,0.0,1801,0,13,46,0,0,巴拿马
2020-04-06,,299,0.0,0,9,0.0,,0.0,2100,0,13,55,0,0,巴拿马
2020-04-07,,149,0.0,3,4,0.0,,0.0,2249,0,16,59,0,0,巴拿马
2020-04-08,,279,0.0,0,4,0.0,,0.0,2528,0,16,63,0,0,巴拿马
2020-04-10,,446,0.0,1,11,0.0,,0.0,2974,0,17,74,0,0,巴拿马
2020-04-11,,0,,0,0,,,0.0,2974,0,17,74,0,0,巴拿马
2020-04-12,,260,0.0,0,5,0.0,,0.0,3234,0,17,79,0,0,巴拿马
2020-04-13,,238,0.0,44,15,0.0,,0.0,3472,0,61,94,0,0,巴拿马
2020-04-14,,102,0.0,11,1,0.0,,0.0,3574,0,72,95,0,0,巴拿马
2020-04-16,,177,0.0,3,8,0.0,,0.0,3751,0,75,103,0,0,巴拿马
2020-04-17,,459,0.0,47,13,0.0,,0.0,4210,0,122,116,0,0,巴拿马
2020-04-20,,448,0.0,82,20,0.0,,0.0,4658,0,204,136,0,0,巴拿马
2020-04-21,,163,0.0,27,5,0.0,,0.0,4821,0,231,141,0,0,巴拿马
2020-04-22,,171,0.0,24,3,0.0,,0.0,4992,0,255,144,0,0,巴拿马
2020-04-24,,174,0.0,16,2,0.0,,0.0,5166,0,271,146,0,0,巴拿马
2020-04-26,,372,0.0,67,12,0.0,,0.0,5538,0,338,158,0,0,巴拿马
2020-04-27,,483,0.0,117,9,0.0,,0.0,6021,0,455,167,0,0,巴拿马
2020-04-28,,179,0.0,29,9,0.0,,0.0,6200,0,484,176,0,0,巴拿马
2020-04-30,,178,0.0,43,2,0.0,,0.0,6378,0,527,178,0,0,巴拿马
2020-05-01,,154,0.0,49,10,0.0,,0.0,6532,0,576,188,0,0,巴拿马
2020-05-02,,188,0.0,46,4,0.0,,0.0,6720,0,622,192,0,0,巴拿马
2020-05-04,,477,0.0,19,8,0.0,,0.0,7197,0,641,200,0,0,巴拿马
2020-03-11,,3,0.0,0,0,0.0,,,3,0,0,0,0,0,古巴
2020-03-13,,1,0.0,0,0,0.0,,0.0,4,0,0,0,0,0,古巴
2020-03-14,,0,,0,0,,,0.0,4,0,0,0,0,0,古巴
2020-03-17,,2,0.0,0,0,0.0,,0.0,6,0,0,0,0,0,古巴
2020-03-18,,4,0.0,0,1,0.0,,0.0,10,0,0,1,0,0,古巴
2020-03-19,,6,0.0,0,0,0.0,,0.0,16,0,0,1,0,0,古巴
2020-03-20,,5,0.0,0,0,0.0,,0.0,21,0,0,1,0,0,古巴
2020-03-22,,14,0.0,0,0,0.0,,0.0,35,0,0,1,0,0,古巴
2020-03-24,,13,0.0,0,0,0.0,,0.0,48,0,0,1,0,0,古巴
2020-03-26,,9,0.0,1,0,0.0,,0.0,57,0,1,1,0,0,古巴
2020-03-27,,23,0.0,0,0,0.0,,0.0,80,0,1,1,0,0,古巴
2020-03-28,,1,0.0,3,1,0.0,,0.0,81,0,4,2,0,0,古巴
2020-03-30,,58,0.0,0,1,0.0,,0.0,139,0,4,3,0,0,古巴
2020-03-31,,31,0.0,0,1,0.0,,0.0,170,0,4,4,0,0,古巴
2020-04-04,,99,0.0,11,2,0.0,,0.0,269,0,15,6,0,0,古巴
2020-04-06,,51,0.0,0,2,0.0,,0.0,320,0,15,8,0,0,古巴
2020-04-07,,43,0.0,3,1,0.0,,0.0,363,0,18,9,0,0,古巴
2020-04-08,,33,0.0,0,2,0.0,,0.0,396,0,18,11,0,0,古巴
2020-04-09,,61,0.0,9,1,0.0,,0.0,457,0,27,12,0,0,古巴
2020-04-10,,107,0.0,1,3,0.0,,0.0,564,0,28,15,0,0,古巴
2020-04-11,,0,0.0,23,0,0.0,,0.0,564,0,51,15,0,0,古巴
2020-04-12,,56,0.0,26,1,0.0,,0.0,620,0,77,16,0,0,古巴
2020-04-13,,106,0.0,44,5,0.0,,0.0,726,0,121,21,0,0,古巴
2020-04-14,,0,0.0,0,0,0.0,,0.0,726,0,121,21,0,0,古巴
2020-04-15,,40,0.0,11,-6,0.0,,0.0,766,0,132,15,0,0,古巴
2020-04-16,,48,0.0,19,9,0.0,,0.0,814,0,151,24,0,0,古巴
2020-04-21,,323,0.0,158,14,0.0,,0.0,1137,0,309,38,0,0,古巴
2020-04-22,,52,0.0,32,2,0.0,,0.0,1189,0,341,40,0,0,古巴
2020-04-23,,46,0.0,24,3,0.0,,0.0,1235,0,365,43,0,0,古巴
2020-04-27,,154,0.0,160,13,0.0,,0.0,1389,0,525,56,0,0,古巴
2020-04-28,,48,0.0,50,2,0.0,,0.0,1437,0,575,58,0,0,古巴
2020-05-01,,64,0.0,106,3,0.0,,0.0,1501,0,681,61,0,0,古巴
2020-05-02,,160,0.0,84,5,0.0,,0.0,1661,0,765,66,0,0,古巴
2020-05-04,,7,0.0,111,3,0.0,,0.0,1668,0,876,69,0,0,古巴
2020-02-27,,1,0.0,0,0,,,,1,0,0,0,0,0,尼日利亚
2020-02-28,,0,,0,0,,,0.0,1,0,0,0,0,0,尼日利亚
2020-03-09,,1,0.0,0,0,0.0,,0.0,2,0,0,0,0,0,尼日利亚
2020-03-17,,1,0.0,0,0,0.0,,0.0,3,0,0,0,0,0,尼日利亚
2020-03-18,,5,0.0,1,0,0.0,,0.0,8,0,1,0,0,0,尼日利亚
2020-03-19,,4,0.0,0,0,0.0,,0.0,12,0,1,0,0,0,尼日利亚
2020-03-21,,10,0.0,0,0,0.0,,0.0,22,0,1,0,0,0,尼日利亚
2020-03-22,,8,0.0,0,0,0.0,,0.0,30,0,1,0,0,0,尼日利亚
2020-03-23,,6,0.0,0,1,0.0,,0.0,36,0,1,1,0,0,尼日利亚
2020-03-24,,8,0.0,1,0,0.0,,0.0,44,0,2,1,0,0,尼日利亚
2020-03-25,,7,0.0,0,0,0.0,,0.0,51,0,2,1,0,0,尼日利亚
2020-03-26,,14,0.0,1,0,0.0,,0.0,65,0,3,1,0,0,尼日利亚
2020-03-27,,5,0.0,0,0,0.0,,0.0,70,0,3,1,0,0,尼日利亚
2020-03-28,,27,0.0,0,0,0.0,,0.0,97,0,3,1,0,0,尼日利亚
2020-03-29,,14,0.0,0,0,0.0,,0.0,111,0,3,1,0,0,尼日利亚
2020-03-30,,20,0.0,0,1,0.0,,0.0,131,0,3,2,0,0,尼日利亚
2020-03-31,,20,0.0,6,0,0.0,,0.0,151,0,9,2,0,0,尼日利亚
2020-04-01,,23,0.0,0,0,0.0,,0.0,174,0,9,2,0,0,尼日利亚
2020-04-02,,10,0.0,11,0,0.0,,0.0,184,0,20,2,0,0,尼日利亚
2020-04-03,,25,0.0,0,0,0.0,,0.0,209,0,20,2,0,0,尼日利亚
2020-04-04,,5,0.0,5,2,0.0,,0.0,214,0,25,4,0,0,尼日利亚
2020-04-05,,18,0.0,8,1,0.0,,0.0,232,0,33,5,0,0,尼日利亚
2020-04-06,,6,0.0,2,0,0.0,,0.0,238,0,35,5,0,0,尼日利亚
2020-04-07,,16,0.0,9,1,0.0,,0.0,254,0,44,6,0,0,尼日利亚
2020-04-08,,22,0.0,0,0,0.0,,0.0,276,0,44,6,0,0,尼日利亚
2020-04-09,,12,0.0,7,1,0.0,,0.0,288,0,51,7,0,0,尼日利亚
2020-04-10,,17,0.0,7,0,0.0,,0.0,305,0,58,7,0,0,尼日利亚
2020-04-11,,13,0.0,12,3,0.0,,0.0,318,0,70,10,0,0,尼日利亚
2020-04-12,,5,0.0,15,0,0.0,,0.0,323,0,85,10,0,0,尼日利亚
2020-04-13,,20,0.0,6,0,0.0,,0.0,343,0,91,10,0,0,尼日利亚
2020-04-14,,30,0.0,8,1,0.0,,0.0,373,0,99,11,0,0,尼日利亚
2020-04-15,,34,0.0,29,1,0.0,,0.0,407,0,128,12,0,0,尼日利亚
2020-04-16,,35,0.0,24,1,0.0,,0.0,442,0,152,13,0,0,尼日利亚
2020-04-17,,51,0.0,7,4,0.0,,0.0,493,0,159,17,0,0,尼日利亚
2020-04-18,,49,0.0,7,2,0.0,,0.0,542,0,166,19,0,0,尼日利亚
2020-04-19,,85,0.0,4,2,0.0,,0.0,627,0,170,21,0,0,尼日利亚
2020-04-20,,38,0.0,18,1,0.0,,0.0,665,0,188,22,0,0,尼日利亚
2020-04-21,,117,0.0,9,3,0.0,,0.0,782,0,197,25,0,0,尼日利亚
2020-04-22,,91,0.0,0,3,0.0,,0.0,873,0,197,28,0,0,尼日利亚
2020-04-23,,108,0.0,0,3,0.0,,0.0,981,0,197,31,0,0,尼日利亚
2020-04-24,,114,0.0,11,1,0.0,,0.0,1095,0,208,32,0,0,尼日利亚
2020-04-25,,87,0.0,14,3,0.0,,0.0,1182,0,222,35,0,0,尼日利亚
2020-04-26,,91,0.0,17,5,0.0,,0.0,1273,0,239,40,0,0,尼日利亚
2020-04-27,,64,0.0,16,0,0.0,,0.0,1337,0,255,40,0,0,尼日利亚
2020-04-28,,195,0.0,0,4,0.0,,0.0,1532,0,255,44,0,0,尼日利亚
