word,weight
朋友,95.43950097049185
世界,94.97212543995744
精神,94.6135848442822
会议,94.59436777316938
初心,94.2893716679066
总理,93.1588855651472
时间,92.31156950282393
众志成城,91.05916232334857
保卫战,91.02587214669889
论坛,90.36965913826612
服务,90.32217769634308
希望,90.27034771990557
致敬,89.761249659838
抓细,89.62369427807522
向前,89.01233095029727
推动,89.00822561205632
思想,88.12740951692095
小康,87.15849220498215
彰显,87.13393607067201
汇聚,86.44565532513303
事业,85.99446583370106
安全,85.92728495908192
关键,85.497034193217
需要,85.43901627491738
权威,85.229749345034
历史,84.01825658597161
尽收,82.70897282363042
携手,82.49463890027488
春耕,81.67829370621779
乡村,80.50717827556734
胜利,80.23717277306011
现场,80.0
广告,80.0
彩云,80.0
会见,79.18012215973916
新冠,79.093114032108
坚守,78.4894519656336
经济社会,78.13886958658381
绿色,77.7771007995256
湖北,77.6096351257415
暖闻,77.40435369486752
发布,76.13497547104916
防线,75.88985248261088
责任,75.00684101276852
决胜,74.5949207040266
实现,74.51060490059216
恢复,72.72723969043906
违纪,72.65662177996568
视角,72.60484799646665
风雨,72.51688732566689
大国,71.71806316747632
学习,71.41866046058023
构筑,71.20199563798785
病例,71.03076343842636
一方有难,70.79196892779981
赛跑,69.85687327875023
防护,69.05160448788435
展现,68.4985027920052
应对,68.43565224602602
干部,68.37322057483894
同志,68.18777040175972
新年,68.17822168319456
大地,67.64110217269058
妈妈,67.58923116913779
随感,66.89129943359202
全球,66.80868736696867
基本面,66.24848773683996
牢记,66.02211413352427
中华人民共和国,65.73448338400578
全国,65.37282861421313
寻找,65.02527378576985
科技,64.896386937665
革命,64.79757485302477
生产,64.12609911231509
北京,64.06641371925839
风雨无阻,63.61704516747114
印象,63.44528976550121
不能,63.325790436145006
进行,63.29228098200175
教育,63.20288663950275
抓实,63.049869254904465
捐款,63.019314072909104
增强,62.85602824540827
生态,62.8413314064949
缅甸,62.63917251075111
文明,62.20415152366489
德国总理,62.17161355056464
救治,61.474958790684575
春运,61.39958589379789
出院,61.03806126576621
底气,60.72037143013809
见证,60.422489286612716
行者,60.406597913479814
记者,60.34257489521058
全国政协,60.30266196328697
邻里,60.10740242156319
时艰,60.062420380453176
谢谢,60.0
岗位,60.0
歌声,59.999999999999986
确保,59.943900137667015
感动,59.57892491924879
有力,57.37802540014313
战场,57.01753590890061
美国,56.64607840753727
细节,55.51388627386346
迎新春,55.41213943058048
夺取,55.407859598682975
加油,55.32309375072255
关怀,55.2062984189168
名师,54.97740264691781
前进,54.66941196211916
人心,54.644005594383444
没有,53.66888150120186
时刻,53.448508497242535
提升,53.38549624208656
火树银花,53.33333333333333
新增,53.310501388410856
攻坚战,52.41266192786752
物资,52.369519105489175
情谊,52.11060784409091
日记,52.0764409793995
研究,51.73762673403231
确诊,51.58197090690475
市场,51.5433602880197
支援,51.52349028170517
能量,51.354847435318106
违法,51.288462795031236
聚力,51.27656876032998
凝心,50.86363467383609
纵横,50.843329567901094
观察,50.660658006324354
火神,50.49798277204587
堡垒,50.028794616689105
挑战,49.73403578588605
守望相助,49.48059408753744
记录,49.13053066801777
创造,48.98307281826138
奋斗,48.55827278385782
持续,48.44482433285405
行动,48.21742992490364
感谢,48.191477416264426
全国人民代表大会常务委员会,48.19147741626442
全力,48.11590986517659
新知,47.79157072435875
心理,47.731476976333155
通电话,47.7229357303687
备耕,47.31173796446086
群英谱,47.29133616788042
党员,47.23476892784264
开除党籍,47.042976892956965
医疗,46.43881581445015
祝福,46.315797424432716
经典,45.516150998849525
今天,45.51164044618924
只争朝夕,45.2713128498674
风险,45.21551009736693
党旗,44.64494737135966
影响,44.61818251149373
人权,44.59458060675583
本色,44.32902023330094
英勇,44.31564825999462
绽放,44.09569779484828
成就,44.060672705274214
之治,43.89870982409029
道路,43.73458626846805
状态,43.73305243718957
晚会,43.61704516747114
释放,43.44872671313005
分级,43.35078743338923
万众一心,43.076680559747565
共同体,42.88104722997302
扶贫,42.87844159816805
火线,42.85495023272544
负责,42.587638395184584
形势,42.47185032923887
前行,42.208498458895974
命运,42.10262081863614
观沧海,41.843961402371605
关键时刻,41.826717100674756
重点,41.65717231709525
治愈,41.52481074959776
风雨同舟,41.52481074959776
必胜,41.30216310076016
患者,41.05366216434845
保持,41.016201865771585
政策,40.925852938250515
淬炼,40.90173485009899
科学技术,40.65955966620763
春光,40.35086924223394
感受,40.13718020477121
名单,40.0
能源动力,40.0
雪趣,40.0
报答,40.0
古道,40.0
消毒剂,40.0
拜年,40.0
冰火,40.0
营村,40.0
理想,40.0
陪伴,40.0
基层干部,40.0
月亮,40.0
同治,40.0
浏阳河,40.0
腊月,40.0
加班加点,40.0
旅行,40.0
澳门,40.0
归来,40.0
预告,40.0
大集,40.0
花卉,40.0
逝世,40.0
西山,40.0
古城,40.0
幽兰,40.0
曙光,40.0
敦煌,40.0
出征,40.0
远离,40.0
不胜,40.0
音乐会,40.0
同舟共济,39.982639345092196
抓紧,39.91203884509369
作用,39.65962555958363
期待,39.52757511306559
引领,39.47169735202753
闪耀,39.45943297297684
学校,39.45943297297684
梦想,39.44027320810422
黄河,39.37410110632152
居家,39.340552797344884
情怀,39.2444633759897
开放,39.24439923286336
全胜,38.98004219228596
志愿者,38.92698261977729
英国首相,38.91886594595368
潮头,38.91886594595368
完成,38.89767853701495
任务,38.88586449443876
从严治党,38.73225192655415
合力,38.6918242333712
凭栏处,38.660772672128296
现在,38.60464618320073
平台,38.59698622210866
三农,38.56942151563834
相聚,38.51167729338141
农业,38.41877113790569
互利,38.19874938226109
基础,38.099504665015466
起来,38.04357273621285
支持,37.925890752623474
韶华,37.7492412209526
巾帼英雄,37.7492412209526
措施,37.68298522115298
价值,37.60589959550511
关心,37.49373594706416
人民战争,37.3131651271268
共克,37.03145345620803
巴基斯坦,36.974346011878225
解码,36.788600039860185
开展,36.76823335828345
高铁,36.63113195966172
赢得,36.595474084320095
体系,36.19461663713544
热评,36.11464241776849
现代,36.081088845907345
中国共产党,36.05547922520199
兴军,35.98082393806844
海客,35.81924779100698
就业,35.71202253120467
声音,35.64334802790896
项目,35.60049024796999
设备,35.425567751206714
哲学,35.42044826516801
关爱,35.28063336954381
智慧,35.241875457944154
不负,35.163017031629515
体制,35.050798214414186
协同,35.03507615865524
野生动物,34.98926884054535
方舱,34.95237634816719
聚焦,34.912166046267735
理论,34.773026797480426
全部,34.562368066653306
政治,34.55050311661296
白衣战士,34.53294083089857
资金,34.46244774764263
马克,34.455866811508564
重症,34.40601800057061
变化,34.40255014398224
磅礴,34.27792003888412
奋进,34.17579199298616
成长,34.12820207230441
防治,33.65155107388469
日子,33.64843552982694
彩虹,33.57125557804142
奔跑,33.44073575489652
守住,33.43364837128599
百姓,33.38608688763018
共享,33.36730732090986
风采,33.33333333333333
劳作,33.33333333333333
传统,33.33333333333333
农时,33.33333333333333
生机勃勃,33.33333333333333
沃土,33.33333333333333
过大年,33.33333333333333
物资供应,33.31904819647931
千方百计,33.293338320726946
开卷,33.27270968064774
投入,33.19388021775821
防范,33.176656880296576
单位,33.10988337647342
劳动,33.03030709888547
守土,32.98246409109939
国企,32.9131630387674
问题,32.86049848441024
决战,32.80564161374705
真情,32.80200409082371
守望,32.79276630631017
公共卫生,32.789918317400705
白衣天使,32.69841031423412
决定,32.551065878273754
中心,32.490343979896615
同心,32.385833651082756
动力,32.0095782108254
钟声,31.937979516534064
组织,31.816069694281783
遇见,31.795094263109334
推迟,31.714442111728843
心灵,31.65110570758584
春天,31.613575964684113
深入,31.412976351554484
把手,31.381684028348
传递,31.36192965764937
旅人,31.31663122547905
泥土,31.289922493987287
产能,31.26795555671241
巡视,31.26709745160019
领导人,30.97191205405955
基本,30.94526275104065
活力,30.89820706146623
动能,30.84229232854979
拓展,30.74646186165187
新篇章,30.625936427860854
关注,30.524301612686006
完善,30.296698394744155
春暖花开,30.27028351351158
元宵节,30.27028351351158
注入,30.253546338380445
勇往直前,30.14481934041526
花儿,30.028794616689108
短板,30.003460897791996
讲话,29.860100651448022
月份,29.83711890805161
跨越,29.837118908051607
保供,29.811254263515238
守护者,29.729716486488414
农村,29.63428845712985
交出,29.508373694446103
名片,29.4236773294289
领导,29.415593628737433
茶话会,29.338823924238326
民生,29.315141172865985
入党,29.29655188102845
素养,29.250605588825792
微言,29.197688076113906
征程,29.195572717739275
维护,29.151080542207016
出来,29.036455989489852
打开,29.020564616356964
激发,28.946945371153717
网络,28.933823581303322
冠状病毒,28.932316324747106
决心,28.913718431209347
蒙古国,28.889887730498543
医生,28.816207243389034
主题,28.813242312874586
口罩,28.732044443287585
未来,28.630405643840284
联动,28.613966702877143
作品,28.58380728636505
南极,28.510628069038276
春来早,28.49635036496285
揭示,28.49635036496285
运行,28.46120778817383
行走,28.3635970536279
返程,28.32956236241577
大势,28.283378664996306
取得,28.27461841826525
去年,28.24888384946831
赏梅,28.191477416264426
长江,28.191477416264426
贯彻,28.17798760983085
工作者,28.16145105747146
考古,28.073399675853977
守护人,28.023934143718115
刻不容缓,28.0
爱心,27.895424405386933
祖国,27.87232637207579
体现,27.786192221469356
政务,27.74514265447737
把握,27.6891045921162
秩序,27.282327900205715
返乡,27.239290778231137
深度,27.193029434300186
用心,27.062741810537624
坚定信心,27.048676689681166
视频,27.027430968443976
守土有责,27.017535908900612
再接再厉,27.017535908900612
重任,26.987648391173813
铁路,26.946674625020812
媒体,26.934160255345937
迈向,26.801781908191963
魅力,26.76980583730957
共赴,26.666666666666664
振奋人心,26.666666666666664
中共中央政治局,26.666666666666664
免职,26.666666666666664
阳光,26.666666666666664
看见,26.666666666666664
时光,26.666666666666664
法国,26.66666666666666
走笔,26.641801676322387
致以,26.636373385037828
答卷,26.530618285568206
融入,26.477934545854733
赶制,26.477934545854733
促进,26.47700891234569
造林,26.460475027157855
知道,26.395208131625946
打造,26.342788681334177
供应,26.315797424432716
今年,26.2885252180141
国王,26.279573180251717
过后,26.126099639643503
面对,26.121040211110916
生动,26.01924117106451
秘密,26.01263168680248
团聚,25.962362357894175
美好生活,25.957514796535207
冲锋,25.864354742780577
事件,25.8267979949959
冯德,25.759383615867527
举措,25.71401188238611
水平,25.650408266001428
生活必需品,25.558397679731485
思政,25.421795330871014
党组,25.327506566826386
疏导,25.213142587319528
工程,25.197622776449794
严防,25.141855917068902
履职,25.141855917068902
订单,25.141855917068902
谱写,25.141855917068902
双手,25.141855917068902
难题,25.124115487048932
悬崖,25.11578319475445
结合,25.060873519001124
理性,24.973537462727812
升级,24.936721428241654
八方支援,24.911161505331467
搬迁,24.82250580109909
值得,24.82250580109909
逆行,24.816652665036383
胞波,24.790986674834954
坚定不移,24.724624769527082
熠熠生辉,24.66943103013449
中共中央国务院,24.57443224879328
病毒,24.50693289796969
不辱使命,24.41590788761927
做到,24.396659207700303
欧盟委员会,24.356152863261094
对话,24.33658907874049
宝贵,24.33089625644632
桑切斯,24.318561787900546
养老,24.318561787900546
政府,24.1986408312934
自信,24.185102577868797
文学,24.183581647986482
支撑,24.179706749523746
微观,24.16689944653949
启用,24.0953604767795
党建,24.090601391687365
中医药,24.056334990369585
天地,24.03450801103528
克服,23.780984868520058
发言人,23.776983734506658
经得起,23.659367396592373
不变,23.64674412279128
意大利,23.632379502195626
艰苦奋斗,23.61704516747114
保持良好,23.61704516747114
大桥,23.61704516747114
戏曲,23.61704516747114
舆论,23.577050154864764
堤坝,23.485315591987558
常态,23.47022354459061
发现,23.252747604610963
历史使命,23.234015476866034
困难群众,23.22855450578692
管控,23.170452241384943
实干,23.126499682645175
奉献,22.971226587785896
部署,22.959571473366083
传播,22.951020573286055
生命安全,22.891097138021507
主体,22.82573201594557
强军,22.739135548446846
温敏,22.64287952525583
调整,22.372844411219056
管理,22.267156914636654
不会,22.202780859369103
助推,22.165149108571875
构建,22.09301232796354
坚持,22.078806097247146
当前,22.05482004200234
集体,21.972261310242775
团结合作,21.947300036210475
本领,21.947300036210475
精气神,21.94730003621047
尽责,21.94730003621047
减负,21.941013035147368
深化,21.935383956360784
收治,21.90091528233164
时评,21.8387564704366
读书,21.829683698296186
数字,21.712067360381894
团圆,21.606381210312737
现实,21.596430793976527
文物,21.526646394066994
舌尖,21.52481074959776
西班牙,21.486447958190737
农产品,21.47881445606224
评价,21.46591234766537
农民工,21.445634539705015
尽治,21.439520214380387
人生,21.333333333333332
改善,21.307897798959257
质量,21.293000634950644
抵达,21.261799202082845
提振,21.229482457642675
课程,21.19476067919697
建设者,21.174967252882006
统计,21.169833903784024
开启,21.137963954856716
综述,21.118347486335484
看望,21.048092438429613
智能化,20.889887730498543
目标,20.859253616786376
前线,20.78271749854388
帮扶,20.77824517207535
提高,20.726454791906
政党,20.72519326788069
考验,20.716225682306376
先进事迹,20.68572885433855
温度,20.617737630463406
宜居,20.616811860246113
机关,20.606060494753773
通道,20.549999099654013
厦门,20.54166504036265
风行,20.540567027023155
勇立,20.540567027023155
盛世,20.422489286612713
弘扬,20.42248928661271
获得,20.312506450826923
排查,20.31250645082692
选举,20.304872948698424
偏见,20.304872948698424
党的建设,20.278147272025212
产业,20.25582616179965
总干事,20.184785397192137
继续,20.12522205332163
开辟,20.107402421563187
年景,20.0
飞石,20.0
穿越,20.0
民俗,20.0
活鱼,20.0
花间,20.0
抢抓,20.0
菜市,20.0
团圆饭,20.0
老兵,20.0
作风,20.0
保滩,20.0
雪落,20.0
白杨,20.0
丁家山,20.0
联欢晚会,20.0
追逐,20.0
绿意,20.0
回来,20.0
阵地,20.0
医护,20.0
笔记,20.0
驿站,20.0
灯光,20.0
警务室,20.0
报恩,20.0
心气,20.0
歼灭,20.0
鸟鸣,20.0
做客,20.0
群山,20.0
馈赠,20.0
奇遇,20.0
经济总量,20.0
打春,20.0
匠心独运,20.0
飞歌,20.0
进发,20.0
新家,20.0
英勇斗争,20.0
胜地,20.0
震撼人心,20.0
饮茶,20.0
不聚,20.0
蒙山,20.0
木棉,20.0
进口货,20.0
通车,20.0
相隔,20.0
承载,20.0
延崇,20.0
发射,20.0
夜幕,20.0
身影,20.0
相守,20.0
早春,20.0
情结,20.0
欢迎,20.0
回响,20.0
博物馆,20.0
风景,20.0
睡姿,20.0
道路交通,20.0
风雪,20.0
眼神,20.0
友谊,20.0
护堤,20.0
点石成金,20.0
工作队,20.0
相亲相爱,20.0
初心如炬,20.0
古树,20.0
花季,20.0
盐湖,20.0
欣赏,20.0
青菜,20.0
传奇,20.0
画像,20.0
安全形势,20.0
人勤,20.0
未完待续,20.0
元宵,20.0
芭蕾舞,20.0
巴赫,20.0
金川,20.0
一家人,20.0
竞速,20.0
送餐,20.0
回信,20.0
乐购,20.0
黄姚,20.0
冰雪,20.0
满月,20.0
明天,20.0
新作,20.0
惦念,20.0
退缩,20.0
村记,20.0
玉兰花,20.0
深夜里,20.0
鼓舞,20.0
名家,20.0
勇气,20.0
观背,20.0
成景,20.0
文为,20.0
效果,20.0
驯马,20.0
压实,20.0
感激,20.0
乡愁,19.999999999999996
网聚,19.98906271041924
旅游,19.98399301041387
提前,19.97118251994064
探索,19.970259822126824
创作,19.96898763619223
语言,19.96898763619223
强化,19.915051497132247
成立,19.89135987713145
道义,19.873437813564195
办好,19.87343781356419
永葆,19.853190584537867
图景,19.832448061764012
产业链,19.729463119222494
新论,19.715946223134733
侵犯,19.680848955811364
最强音,19.674237816103226
奏响,19.674237816103222
坚强,19.665205083048775
书店,19.626687237824424
破解,19.536744568733138
家风,19.527575113065588
高峰,19.481399910251717
铸就,19.45943297297684
传下来,19.45943297297684
屈家岭,19.45943297297684
座谈,19.45943297297684
院区,19.45943297297684
打拼,19.45943297297684
其利断金,19.45943297297684
醒狮,19.45943297297684
容许,19.45943297297684
群防群治,19.45943297297684
保护区,19.45943297297684
创展,19.45943297297684
生日,19.45943297297684
试金石,19.45943297297684
循环,19.45943297297684
可爱,19.45943297297684
看看,19.45943297297684
迸发出,19.45943297297684
分级分类,19.45943297297684
具有,19.45943297297684
团拜会,19.45943297297684
翰墨,19.45943297297684
经济指标,19.45943297297684
文学理论,19.45943297297684
历史唯物主义,19.45943297297684
巡护,19.45943297297684
基调,19.45943297297684
党外人士,19.45943297297684
违法者,19.45943297297684
定向,19.45943297297684
人气,19.45943297297684
元旦,19.45943297297684
管护,19.45943297297684
共产党员,19.45943297297684
转化,19.456542473909693
贫困人口,19.37380263232295
日本,19.35595462652117
军队,19.314499165872366
迎春,19.274051970550364
老挝,19.274051970550364
中医,19.274051970550364
签署,19.256186294408657
世界卫生组织,19.206308600105228
沙特,19.206308600105228
反腐败,19.01104042303545
特征,18.884250216388722
免疫力,18.88178716388206
留住,18.88178716388206
护航,18.88178716388206
食用,18.749454362082034
来信,18.645664349028124
摘帽,18.60464618320073
漫笔,18.60464618320073
营业,18.60464618320073
玉兔,18.60464618320073
嫦娥,18.60464618320073
商超,18.60464618320073
流动,18.60464618320073
长大,18.60464618320073
扪心自问,18.60464618320073
国有企业,18.506678464387733
当代,18.475189250402234
缅甸联邦,18.475189250402234
发起,18.46132677748056
加把劲,18.409362276947647
启示,18.409362276947647
条件,18.384927679663083
资源,18.308918840998306
科学素养,18.283870114860495
收获,18.21712100292976
展示,18.217121002929755
长征路,18.129425650418224
准备,18.100110463186553
复信,18.099504665015466
稳产,18.069098099378785
巩固,18.028596324316037
分类,18.010180975186177
冲击,17.966981715907615
查处,17.85951468264937
遏制,17.849556258905263
信任,17.794631716317042
看待,17.766282638166324
心态,17.7492412209526
女性,17.7358979130592
好日子,17.718279817017766
身份证,17.651451988442915
医者,17.64793769477894
决不能,17.64793769477894
大事,17.591366913270022
挺身而出,17.52821541819698
底色,17.516742495652537
拉网式,17.47172284166431
病房,17.46487280551318
地球,17.39768511605311
外贸企业,17.375257956086962
组合拳,17.358718989989
大考,17.290937936224566
分秒必争,17.258630866107044
赤子心,17.255166534451185
云南,17.1904911005847
外商投资,17.110317067839993
信赖,17.110317067839993
文在寅,17.110317067839993
践行,17.083326659110217
投资,17.053766676867305
系统工程,17.037265218130905
特朗普,16.992700729925705
勇于,16.992700729925705
分区,16.992700729925705
治党,16.992700729925705
首场,16.992700729925705
差异化,16.98114083117683
中流砥柱,16.976307895462654
才能,16.935136480790405
污名,16.908712998914318
能够,16.805492692288084
充分发挥,16.80544411914157
台湾地区,16.80544411914157
根基,16.80294570913567
技术,16.782060046463386
人人,16.759059365262736
城乡,16.759059365262733
展现出,16.695461283355776
节日,16.687827781227277
王毅,16.648965878529125
国之基,16.642339555826524
数据,16.595023603808162
蓬勃,16.58967784514546
控制,16.548706775676038
拉开,16.542432571626655
贯穿,16.533239152324974
速度,16.512994025875663
巨变,16.51264719417769
慎终如始,16.51264719417769
维修,16.51264719417769
普通人,16.49635036496285
规范,16.485370225588415
降到,16.47496809465892
仪式,16.463545261445066
探寻,16.440361265732736
财政,16.39634779565585
团结一心,16.382954832528853
一以贯之,16.382954832528853
形象,16.341337923102323
中西医,16.292131445938818
困难,16.285709681500535
爱国主义,16.26982096671928
上海,16.191477416264426
科研,16.169227691479
改革开放,16.100516741668006
化为,16.08368716549494
用于,16.05949792104986
全国一盘棋,16.0
兄弟,15.98456922779729
手笔,15.962362357894175
政法,15.87775599313957
能力,15.86043806260465
领域,15.856931737499025
小康社会,15.842597092963535
党性,15.805533142386558
民族,15.80352552505386
协作,15.782992261566978
攻关,15.759422196138782
创业,15.687231283023628
党和人民,15.676708513414768
纪检监察,15.625775593240453
不了,15.56961494510934
营造,15.455266706526853
出发,15.451619365493762
解决,15.346955498848065
典型,15.303517229465854
应治,15.280633369543807
大有可为,15.263332069582178
知名人士,15.251815889484448
时空,15.244428754850693
工业,15.197084804144609
党中央,15.178000961357274
医疗保障,15.17109022991475
起舞,15.163017031629519
韩国,15.163017031629519
实施,15.163017031629519
加速,15.129372059226457
带来,15.118753616767266
处理,15.073264580146487
方式,14.979567612770417
证明,14.905270420020887
药物,14.902517640798603
外资,14.892172397403083
对口,14.887300861581885
土地,14.763126315764321
模式,14.746141906662636
回答,14.669411962119167
蕴含,14.669411962119167
奋起,14.669411962119167
不应,14.669411962119167
使命感,14.669411962119167
华为,14.669411962119167
契共克,14.669411962119167
负责同志,14.669411962119167
了不起,14.669411962119167
新区,14.669411962119167
延期,14.669411962119165
司法公正,14.669411962119163
骑手,14.669411962119163
减免,14.669411962119163
医疗卫生,14.669411962119163
索道,14.669411962119163
柬埔寨,14.669411962119163
爷爷,14.669411962119163
一路上,14.669411962119163
大战,14.669411962119163
航线,14.669411962119163
献上,14.669411962119163
沙漠,14.669411962119163
化危为机,14.669411962119163
车辆,14.669411962119163
冲锋号,14.669411962119163
发展史,14.669411962119163
情况,14.601479998343464
辩证,14.557183399873
热点,14.422801951520704
加快,14.373843388039585
仁心,14.33576547600622
奖励,14.307625742192707
作出贡献,14.281911516973395
数字化,14.254003467198753
挑重担,14.152433229086078
拉动力,14.139176976726638
发行人,14.13056803303359
群体,14.098907710571165
危险,14.090800489047101
汲取,14.034756314995231
付费,13.973047090185695
庆祝,13.967836041042183
人员,13.917519467329356
外交,13.900035253818306
大会,13.884826633687336
议会,13.872730071693528
隔离,13.840246284765813
迈上,13.816448860344995
全国人大,13.815324494944086
优化,13.811589479326935
大道,13.713291641033207
国际航班,13.701606643541144
慰问电,13.659337585223003
倾听,13.653190211759515
环节,13.550836711384816
底线,13.550836711384814
方向,13.55036410849793
公布,13.486368560397015
决策,13.482184635204522
地区,13.452131302753578
暨中,13.403302479921706
浸润,13.333333333333332
家园,13.333333333333332
矫正法,13.333333333333332
迅速行动,13.333333333333332
输入,13.333333333333332
属地,13.333333333333332
协同作战,13.333333333333332
意志,13.333333333333332
洋山港,13.333333333333332
乐融融,13.333333333333332
病魔,13.333333333333332
外籍,13.333333333333332
心田,13.333333333333332
治病救人,13.333333333333332
不见,13.333333333333332
疾风知劲草,13.333333333333332
胡家,13.333333333333332
草场,13.333333333333332
留下,13.333333333333332
简牍,13.333333333333332
打硬仗,13.333333333333332
势在必行,13.333333333333332
巾帼不让须眉,13.333333333333332
赞战,13.333333333333332
闻令而动,13.333333333333332
大地回春,13.333333333333332
休戚与共,13.333333333333332
记忆,13.333333333333332
田间,13.333333333333332
果枣,13.333333333333332
延安,13.333333333333332
课堂,13.333333333333332
贴心人,13.333333333333332
主心骨,13.333333333333332
并肩战斗,13.333333333333332
山高水长,13.333333333333332
当作,13.333333333333332
不误,13.333333333333332
一家亲,13.333333333333332
劲儿,13.333333333333332
赤诚,13.333333333333332
迎来,13.333333333333332
人文,13.333333333333332
诗歌,13.333333333333332
查出,13.333333333333332
托举,13.333333333333332
春意浓,13.333333333333332
纸短情长,13.333333333333332
蔬菜,13.333333333333332
进社区,13.333333333333332
善邻,13.333333333333332
交付,13.333333333333332
钻井,13.333333333333332
密切接触,13.333333333333332
农田,13.333333333333332
白居易,13.333333333333332
姐妹,13.333333333333332
隔窗,13.333333333333332
患难与共,13.333333333333332
可大,13.333333333333332
姑娘,13.333333333333332
桥机,13.333333333333332
启动,13.333333333333332
江城,13.333333333333332
吞吐,13.333333333333332
消毒,13.333333333333332
原生态,13.333333333333332
注意安全,13.333333333333332
东帝汶,13.333333333333332
山海,13.333333333333332
招聘,13.333333333333332
点滴,13.333333333333332
洱海,13.333333333333332
春分时节,13.333333333333332
同行,13.333333333333332
协力同心,13.333333333333332
春色,13.333333333333332
外一首,13.333333333333332
整体,13.333333333333332
微信,13.333333333333332
重罚,13.333333333333332
遵义,13.333333333333332
一鼓作气,13.333333333333332
楼兰,13.333333333333332
不破,13.333333333333332
咬定青山不放松,13.333333333333332
抬头,13.333333333333332
相送,13.333333333333332
生肖,13.333333333333332
缩龙成寸古桩,13.333333333333332
春耕生产,13.333333333333332
农机,13.333333333333332
设计,13.333333333333332
声声,13.333333333333332
水运,13.333333333333332
野味,13.333333333333332
步入正轨,13.333333333333332
拒吃,13.333333333333332
微光,13.333333333333332
便民,13.333333333333332
标语,13.333333333333332
人群,13.333333333333332
图书馆,13.333333333333332
突破,13.333333333333332
韩正,13.333333333333332
访问,13.333333333333332
美术,13.333333333333332
新房,13.333333333333332
栖息,13.333333333333332
今朝,13.333333333333332
云龙,13.333333333333332
冬青,13.333333333333332
瑞士,13.333333333333332
夜未央,13.333333333333332
培厚,13.333333333333332
辞书,13.333333333333332
gdp,13.333333333333332
人均,13.333333333333332
内比都,13.333333333333332
再来,13.333333333333332
铺展,13.333333333333332
徐徐,13.333333333333332
画卷,13.333333333333332
南旺,13.333333333333332
荡气回肠,13.333333333333332
落幕,13.333333333333332
山花,13.333333333333332
民间,13.333333333333332
奥会,13.333333333333332
浦寿昌,13.333333333333332
幸福生活,13.333333333333332
闪闪发光,13.333333333333332
坐标,13.333333333333332
李荣融,13.333333333333332
长征,13.333333333333332
拼音,13.333333333333332
栗子,13.333333333333332
深入人心,13.333333333333332
拳拳,13.333333333333332
郭锡权,13.333333333333332
松绑,13.33333333333333
针对性,13.307421527165204
应急,13.250455949818992
不竭,13.208216649228078
送到,13.194345799224383
适势,13.184517772705387
硬核,13.165203486614786
感恩,13.049989358538486
应出,12.982464091099386
康庄,12.982464091099386
走出,12.982464091099386
贵在,12.982464091099386
邮轮,12.982464091099386
培根,12.982464091099386
全体会议,12.982464091099386
中央纪律检查委员会,12.982464091099386
好看,12.982464091099386
名字,12.982464091099386
整改,12.982464091099386
误工,12.982464091099386
处有,12.982464091099386
协商,12.982464091099386
防止,12.982464091099386
童年,12.982464091099386
外长,12.982464091099386
