,0
111,-0.27251897074338705
112,-0.9514493927791534
113,0.6381658207823582
114,0.10280403801214799
115,-0.40044419170749757
116,-0.5955743073098155
117,-0.9857478733583651
118,0.7014304906556157
119,0.11026981801598712
120,0.3731084875198747
121,-0.6528794662022431
122,0.07234546757773952
123,0.04335257540203852
124,-0.5989220022833944
125,-0.8317981908261237
126,-0.668695618769396
127,0.5922948596565383
128,0.6366089474144265
129,-0.700501909866986
130,0.6784647011299343
131,0.5866933341828982
132,-0.5055160375093233
133,0.07912829754138873
134,0.4822905505386159
135,-0.0035312474826350027
136,-0.2372283708223215
137,-0.5198673462828203
138,-0.8448209716326288
139,0.999895751473181
140,-0.17037031562239868
141,-0.3872898038414062
142,-0.5686552992062359
143,-0.9470825179541862
144,0.06556984977632307
145,-0.02873483385845521
146,-0.26322201678818513
147,0.3548904465106262
148,-0.3551800058835747
149,0.5409763914637682
150,0.7476289197095907
151,0.1822289580771017
152,-0.9138201449459834
153,-0.6245530731842838
154,0.8552502946630207
155,-0.9347568730937503
156,-0.8161091749700657
157,-0.6242773420893354
158,0.6698657771904999
159,-0.16097566965149845
160,0.5749438278360315
161,0.3567663239469028
162,-0.30778900706139223
163,-0.3835467512472496
164,0.17299727120987396
165,0.6114016059458733
166,0.6811376118999009
167,0.44555918710110154
168,-0.023291379907470322
169,-0.07147500131949791
170,0.8140587751286856
171,-0.6358591209608054
172,0.8910208311981211
173,-0.32240674860497565
174,-0.31750766389094787
175,-0.22725442729158485
176,0.5296786883377638
177,0.3620842505122497
178,-0.8644979555755244
179,-0.840691263696291
180,-0.7422882837739075
181,0.6384718310377548
182,-0.323470870359864
183,0.5730181209152376
184,-0.5373614292550513
185,-0.4182308738896511
186,0.059565992938458656
187,-0.924580094950798
188,-0.692451169861888
189,-0.45258389272045774
190,-0.22422519994453194
191,0.6920372155915862
192,-0.6814812326872717
193,0.06582108336153869
194,-0.6856225039250405
195,0.034508974388509195
196,-0.477294548669295
197,0.9368793349528115
198,-0.40821747208289716
199,-0.4678879817690844
200,0.20767078422518925
201,-0.8003663361181717
202,-0.6369396935981421
203,-0.690954318373034
204,-0.5991214990354031
205,0.013153165970837044
206,0.69130217109031
207,0.7786733442149563
208,-0.5495542749629698
209,-0.645055462272628
210,-0.4541246728338204
211,-0.7649598647642095
212,0.08494070425452893
213,0.9852654929538218
214,-0.06467160775278835
215,-0.5083570333825658
216,-0.7535137460682912
217,0.3197349107186469
218,-0.8225547618435252
219,0.4475899770137661
220,-0.8566960053651335
221,-0.4834405029845388
222,0.8731653056492001
223,-0.6297833809191996
224,-0.5656931270865537
225,0.9847896094557527
226,-0.3974838673318585
227,-0.19727454177363346
228,0.019918710586986244
229,0.6818450594498235
230,-0.8290558406429244
231,-0.5514382586311775
232,-0.8123179022168487
233,-0.8335329840640123
234,-0.7125538501904563
235,-0.049880595501679004
236,0.23743662945737332
237,-0.5871084209414845
238,-0.9856078620436151
239,0.3320886889722552
240,-0.5016246885545459
241,-0.3712370804320896
242,-0.6157444004936338
243,-0.6141593341278831
244,-0.23499558076249305
245,0.49008862644698103
246,-0.2792925023821742
247,0.47237466193362065
248,0.5585624444056285
249,-0.2738834999168962
250,0.7204381740223817
251,0.333950976549118
252,0.24087516191229708
253,-0.8855394686919292
254,-0.10061905087885414
255,0.4714215836352582
256,-0.8520145968203127
257,0.26355997513413354
258,-0.0690257271833935
259,0.33899311241486996
260,0.5904778120064083
261,0.9319321492890165
262,-0.4751508675560614
263,-0.35256807066703055
264,0.6118800524437442
265,-0.3646656085451129
266,0.015097707959941253
267,-0.523719296566227
268,-0.3888227757460706
269,-0.603904354688655
270,0.486362382363152
271,0.8454849077905686
272,-0.35138742182813354
273,0.153346394102168
274,0.8492832138920787
275,-0.08060488345041528
276,0.8758786879741756
277,-0.6779418491703824
278,-0.40697060248168115
279,-0.9458771331869702
280,-0.45684455206526975
281,-0.8750047050417872
282,-0.747307889083263
283,-0.7455112262222536
284,-0.8390831303323248
285,-0.8520076826813127
286,0.2691765209787047
287,0.838125700894764
288,-0.5331467846973772
289,-0.35329912165698774
290,-0.13506636426050556
291,0.8645892102893951
292,-0.4114561501579329
293,0.888214227205939
294,0.6897248533286111
295,-0.1299888828393484
296,-0.680220355994116
